# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Apr  4 08:09:49 2016
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Significant Secondary False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
7213,6695622,K06756.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,14.556742700,135.6994000,0.4308,1.42100,1.8510e+02,1.38,783.0,89.02,8.90,1,q1_q17_dr24_tce,6153.00,4.471,0.9930,293.042480,42.112320,14.927
7214,6695889,K06757.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.106560741,132.3745977,0.6920,2.64533,2.6188e+05,55.95,1782.0,2382.70,523.50,1,q1_q17_dr24_tce,6205.00,4.534,0.8730,293.107420,42.122589,15.415
7215,6697976,K06759.01,,CANDIDATE,CANDIDATE,0,0,0,0,371.709657090,163.4814151,,4.65000,,,,,,1,q1_q17_dr24_tce,,,,293.663300,42.113079,14.936
7216,7541746,K06886.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.174707200,134.6040000,1.0405,41.62000,3.5400e+01,9.04,1687.0,1914.16,29.40,1,q1_q17_dr24_tce,6840.00,4.083,1.7630,295.635310,43.115688,12.472
7217,7584778,K06887.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0.622288620,132.0999000,0.4003,2.31500,8.1200e+01,0.78,2035.0,4050.15,6.40,1,q1_q17_dr24_tce,5672.00,4.447,0.8530,282.315120,43.266312,14.519
7218,7588436,K06888.01,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,23.392406300,139.7612000,0.3153,3.41600,6.2300e+01,0.84,701.0,57.23,8.10,1,q1_q17_dr24_tce,6221.00,4.400,1.0500,284.171720,43.200809,12.845
7219,7592922,K06890.01,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.158895420,131.9749800,0.2998,1.83600,1.0070e+02,0.72,1131.0,387.14,9.70,1,q1_q17_dr24_tce,5272.00,4.627,0.7170,286.330690,43.267929,15.377
7220,7602351,K06892.01,,CANDIDATE,CANDIDATE,0,0,0,0,17.580529700,148.6760000,0.7366,4.21100,1.4210e+02,1.23,729.0,66.58,9.00,1,q1_q17_dr24_tce,6168.00,4.488,0.9600,290.120880,43.243610,14.989
7221,7605600,K06893.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.326193781,133.3298060,0.0077,2.09108,1.8336e+05,14.96,522.0,17.53,462.40,1,q1_q17_dr24_tce,3521.00,4.905,0.3500,291.150670,43.285301,14.888
7222,8312222,K07017.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,12.823274630,136.1766507,0.8981,5.32234,1.2505e+05,42.82,743.0,72.00,1187.10,1,q1_q17_dr24_tce,5973.00,4.562,0.8260,296.117400,44.232841,15.626
7223,8314801,K07018.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,37.183273760,158.6456500,0.0000,14.27260,2.3877e+05,57.19,594.0,29.41,1226.50,1,q1_q17_dr24_tce,5657.00,4.230,1.1680,296.873200,44.241341,13.840
7224,8316503,K07019.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.065329824,134.9818991,0.7189,4.90590,1.5808e+05,60.51,1314.0,705.60,3119.00,1,q1_q17_dr24_tce,6350.00,4.233,1.2860,297.297820,44.281658,13.955
7225,8345358,K07021.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,9.380632246,132.5586579,1.0936,4.28955,6.1708e+04,46.29,846.0,120.99,1727.10,1,q1_q17_dr24_tce,5926.00,4.519,0.9130,282.116390,44.373489,15.435
7226,8362974,K07023.01,,CANDIDATE,CANDIDATE,0,0,0,0,2.717725730,133.9539000,0.1880,3.75900,6.8900e+01,0.57,1024.0,259.60,10.10,1,q1_q17_dr24_tce,5208.00,4.641,0.6930,290.859710,44.350922,14.520
7227,9278021,K07152.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.359470841,133.9523630,1.3030,2.14925,2.7195e+03,70.33,1829.0,2644.92,423.40,1,q1_q17_dr24_tce,6585.00,3.969,1.7880,290.650090,45.782429,12.983
7228,9284741,K07153.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,20.729255597,134.5503371,0.5728,7.54032,3.4459e+05,54.04,567.0,24.47,2069.20,1,q1_q17_dr24_tce,5256.00,4.502,0.8020,293.425420,45.760849,14.807
7229,9291368,K07155.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.796581320,131.3216500,0.2704,12.04330,5.4509e+05,238.46,2576.0,10412.56,278.50,1,q1_q17_dr24_tce,8117.00,3.748,3.0700,295.826170,45.787640,14.005
7230,9291368,K07155.02,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,3.798014700,132.6870000,1.5033,10.18300,5.7865e+04,271.97,2576.0,10412.56,3.60,2,q1_q17_dr24_tce,8117.00,3.748,3.0700,295.826170,45.787640,14.005
7231,9301564,K07157.01,,CANDIDATE,CANDIDATE,0,0,0,0,23.982754000,136.7861000,0.0274,15.46000,8.4200e+01,1.17,718.0,62.83,13.40,1,q1_q17_dr24_tce,5696.00,4.178,1.2920,298.805570,45.759998,13.863
7232,9328852,K07159.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.645851720,131.8891860,14.9505,1.84440,3.0803e+05,737.92,1229.0,538.76,641.40,1,q1_q17_dr24_tce,4385.00,4.791,0.4600,284.997130,45.886688,15.330
7233,10089123,K07283.01,,CANDIDATE,CANDIDATE,0,0,0,0,134.413808000,227.9768000,0.1857,13.90700,2.0610e+02,1.69,391.0,5.51,12.50,1,q1_q17_dr24_tce,6013.00,4.370,1.1870,296.898280,47.081059,14.262
7234,10091257,K07284.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.701923484,131.9555310,0.9426,3.01410,5.0090e+04,33.85,1558.0,1394.49,372.80,1,q1_q17_dr24_tce,5975.00,4.462,0.9860,297.509860,47.054489,12.533
7235,10095512,K07286.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.008603426,132.9238560,1.0121,4.71760,9.5836e+04,55.13,1343.0,768.47,625.30,1,q1_q17_dr24_tce,6033.00,4.398,1.0260,298.716550,47.014519,13.053
7236,10129482,K07288.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.846291337,132.1935821,0.7765,1.80070,1.9283e+05,30.98,1242.0,562.86,655.90,1,q1_q17_dr24_tce,4627.00,4.721,0.5260,286.840360,47.173309,15.994
7237,10155080,K07289.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.930451544,131.7705050,1.1178,3.87337,5.3075e+04,58.99,1631.0,1670.87,883.60,1,q1_q17_dr24_tce,6144.00,4.388,1.1800,296.698580,47.137741,13.017
7238,11198723,K07417.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,6.840305779,137.5713806,1.0805,4.32901,1.2742e+05,61.54,945.0,188.58,1846.30,1,q1_q17_dr24_tce,5970.00,4.521,0.9080,295.700440,48.834229,15.445
7239,11199725,K07418.01,,CANDIDATE,CANDIDATE,0,0,0,0,1.032961650,131.9243000,0.4569,1.01700,1.3560e+02,22.55,5990.0,304226.71,7.30,1,q1_q17_dr24_tce,5283.00,2.352,18.9590,296.074920,48.859100,12.698
7240,11200773,K07419.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.489550001,132.0443190,1.1876,2.83588,2.8019e+04,36.75,1288.0,650.11,417.40,1,q1_q17_dr24_tce,6011.00,4.558,0.8020,296.477360,48.853710,13.669
7241,11232745,K07421.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.817122740,133.1024740,0.9118,2.60940,2.9475e+04,19.33,922.0,171.12,444.30,1,q1_q17_dr24_tce,5411.00,4.578,0.7990,285.470640,48.927292,15.973
7242,11234677,K07423.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.587426781,131.9850282,0.7096,2.64665,7.6343e+04,37.72,1899.0,3071.51,953.80,1,q1_q17_dr24_tce,6447.00,4.309,1.2480,286.617680,48.996811,13.296
7243,3547760,K04535.02,,CANDIDATE,CANDIDATE,0,0,0,0,5.789019360,136.9845000,0.1847,3.10200,1.1030e+02,0.78,849.0,122.75,7.80,2,q1_q17_dr24_tce,5289.00,4.546,0.7480,292.252840,38.608990,14.791
7244,5476671,K04598.02,,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,0.824183956,131.6857300,1.1942,2.56200,1.8310e+02,20.04,1917.0,3193.29,30.70,1,q1_q17_dr24_tce,5978.00,4.508,0.8880,298.755280,40.665218,14.638
7245,11290515,K04716.02,,CANDIDATE,CANDIDATE,0,0,0,0,12.267083060,141.2841427,,2.70000,,,,,,2,q1_q17_dr24_tce,,,,288.344880,49.021938,12.322
7246,4919550,K04766.02,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,2.452618410,133.6087900,0.3595,1.90000,8.5500e+01,0.69,1108.0,355.92,8.80,2,q1_q17_dr24_tce,5216.00,4.564,0.7510,290.467560,40.056438,15.223
7247,6767227,K04871.02,,CANDIDATE,CANDIDATE,0,0,0,0,5.522479000,133.1184000,0.6606,2.66600,3.3100e+01,0.76,1288.0,650.66,8.60,2,q1_q17_dr24_tce,6532.00,4.271,1.2470,288.529020,42.276260,13.050
7248,8094120,K04881.02,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0.706416004,132.1663200,0.5617,0.98400,4.2000e+01,1.08,2842.0,15425.08,13.90,2,q1_q17_dr24_tce,6514.00,4.090,1.5850,290.550870,43.994362,12.892
7249,3854496,K06368.01,,CANDIDATE,CANDIDATE,0,0,0,0,9.458817600,136.8106000,0.0415,3.79600,2.9630e+02,1.78,926.0,174.18,8.20,1,q1_q17_dr24_tce,6210.00,4.450,1.0330,292.564210,38.931129,15.812
7250,3858757,K06369.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,25.953449400,154.8716000,0.6188,6.00100,5.2890e+02,2.06,554.0,22.30,10.50,1,q1_q17_dr24_tce,5591.00,4.559,0.8600,293.660060,38.964008,15.790
7251,3858884,K06371.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,25.951933420,154.8814730,0.5152,15.85800,3.9848e+05,123.67,904.0,157.59,395.00,1,q1_q17_dr24_tce,6569.00,4.008,1.7290,293.695430,38.982792,9.277
7252,3938073,K06373.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,31.024312216,158.8650836,1.0102,7.63549,9.7218e+04,61.24,645.0,40.82,4950.80,1,q1_q17_dr24_tce,6021.00,4.324,1.1370,286.154210,39.065708,12.512
7253,3972432,K06375.01,,CANDIDATE,CANDIDATE,0,0,0,0,2.908097120,134.3196000,0.3122,2.22400,1.0790e+02,0.91,1217.0,519.31,6.90,1,q1_q17_dr24_tce,5887.00,4.545,0.8660,295.896510,39.076359,14.557
7254,3973002,K06376.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.992098765,132.8910708,1.0797,4.04351,7.1044e+04,47.17,1436.0,1006.31,1637.20,1,q1_q17_dr24_tce,6024.00,4.523,0.9000,296.002110,39.000511,14.985
7255,5025217,K06496.01,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.787536330,132.4622000,0.8194,7.30600,5.9900e+01,0.96,1733.0,2133.79,14.40,1,q1_q17_dr24_tce,6299.00,4.333,1.1130,295.437710,40.120998,11.800
7256,5025234,K06497.01,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.775553330,131.9200000,0.9299,14.41000,8.3500e+01,1.26,1786.0,2402.56,14.10,2,q1_q17_dr24_tce,6594.00,4.390,1.1380,295.439360,40.147449,13.335
7257,5026187,K06499.01,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,3.589785030,134.5041284,,4.42000,,,,,,1,q1_q17_dr24_tce,,,,295.639860,40.198250,13.391
7258,5031804,K06500.01,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.373478670,132.2210500,0.9848,12.62000,2.8990e+02,4.25,2505.0,9313.26,27.20,2,q1_q17_dr24_tce,6877.00,4.028,1.7530,296.833710,40.161240,12.821
7259,5031882,K06501.01,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.009626830,131.6492000,0.2814,5.12600,3.1600e+01,1.37,2884.0,16358.66,20.00,1,q1_q17_dr24_tce,6028.00,3.724,2.4120,296.852200,40.166519,13.572
7260,5036516,K06502.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1.060994733,132.5366700,1.1497,2.62630,4.0618e+04,65.79,1967.0,3542.31,382.90,1,q1_q17_dr24_tce,5433.00,4.154,1.3480,297.875640,40.107460,14.340
7261,5036530,K06503.01,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.735118600,133.6420392,,11.70000,,,,,,1,q1_q17_dr24_tce,,,,297.877410,40.120781,13.911
7262,5781192,K06626.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,9.459993486,138.3433376,0.7459,5.30334,2.3840e+05,52.51,770.0,83.03,1781.90,1,q1_q17_dr24_tce,5575.00,4.558,0.8340,288.697420,41.059231,12.989
7263,5802470,K06628.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.791874650,134.1343021,0.9328,3.53650,2.4087e+05,56.92,1008.0,244.26,1007.30,1,q1_q17_dr24_tce,5623.00,4.612,0.7270,295.156280,41.052559,13.764
7264,5807579,K06629.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,17.844323758,133.6947318,0.7582,5.07965,2.2399e+05,91.18,875.0,138.25,4753.30,1,q1_q17_dr24_tce,5993.00,4.114,1.4850,296.349300,41.072968,13.745
7265,5860347,K06631.01,,CANDIDATE,CANDIDATE,0,0,0,0,2.562725360,131.6929100,0.6790,2.01700,3.2200e+01,0.83,1502.0,1204.65,9.50,1,q1_q17_dr24_tce,5475.00,4.118,1.3740,285.952180,41.144390,13.273
7266,5894825,K06633.01,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.362958500,132.7258000,1.0264,10.98000,5.5600e+01,8.25,2632.0,11346.02,9.80,1,q1_q17_dr24_tce,6831.00,3.971,2.1060,296.828060,41.192028,13.658
7267,6706287,K06761.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.267693901,132.1202400,0.5782,3.57040,3.3773e+05,64.79,1606.0,1572.85,749.70,1,q1_q17_dr24_tce,5446.00,4.388,0.9610,295.677060,42.111355,13.620
7268,6715997,K06762.01,,CANDIDATE,CANDIDATE,0,0,0,0,15.081860000,141.7289000,0.7171,4.00400,8.1600e+01,0.98,758.0,78.11,7.10,1,q1_q17_dr24_tce,5794.00,4.377,1.0120,297.835450,42.110390,14.450
7269,6768616,K06765.01,,CANDIDATE,CANDIDATE,0,0,0,0,13.056080400,140.7064000,0.2202,3.37100,1.6730e+02,1.29,814.0,103.85,11.10,1,q1_q17_dr24_tce,6078.00,4.434,0.9940,289.044340,42.280022,15.154
7270,6774408,K06766.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.854509410,132.2059000,0.4204,3.72300,1.3700e+01,0.35,1928.0,3269.09,9.00,1,q1_q17_dr24_tce,5922.00,4.454,0.9210,290.873410,42.277828,12.812
7271,6781047,K06768.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,7.043576200,136.2789000,0.5056,39.52000,2.8500e+01,0.85,1245.0,567.89,38.00,1,q1_q17_dr24_tce,6183.00,4.099,1.5440,292.939640,42.244156,12.484
7272,7622072,K06894.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,6.373456375,136.8995990,1.2846,3.99151,7.9238e+03,53.81,1169.0,441.10,683.10,1,q1_q17_dr24_tce,5953.00,4.161,1.2540,295.922700,43.285881,13.583
7273,7631194,K06896.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.811387723,131.8787800,0.0086,0.96740,1.4530e+02,9.23,4568.0,102946.65,15.90,1,q1_q17_dr24_tce,4897.00,2.683,7.7820,298.050320,43.233170,11.817
7274,7662209,K06897.01,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,14.649459900,132.1027000,0.1750,2.88300,2.2100e+02,1.00,574.0,25.65,7.40,1,q1_q17_dr24_tce,5017.00,4.585,0.6880,282.792420,43.374859,15.376
7275,7670485,K06900.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,8.467705504,139.4123960,1.0486,4.04388,7.8692e+04,43.89,842.0,119.01,955.50,1,q1_q17_dr24_tce,5864.00,4.556,0.8420,287.129430,43.344131,14.408
7276,7670617,K06901.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,24.703766160,136.1326170,0.4176,7.09280,2.1489e+05,31.11,469.0,11.40,716.90,1,q1_q17_dr24_tce,5040.00,4.652,0.6580,287.184480,43.367088,15.517
7277,8367298,K07025.01,,CANDIDATE,CANDIDATE,0,0,0,0,5.134405200,134.3450000,1.2173,38.40000,1.1880e+02,24.81,1040.0,276.25,27.90,1,q1_q17_dr24_tce,5515.00,4.357,1.0010,292.493100,44.333439,14.490
7278,8374499,K07026.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.251918411,136.7409890,0.3021,5.59912,3.0248e+05,51.98,1061.0,299.43,2941.80,1,q1_q17_dr24_tce,6099.00,4.511,0.9190,295.000550,44.321018,14.912
7279,8378922,K07028.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,43.263303590,150.3780481,0.5184,10.14860,3.8939e+05,64.38,505.0,15.38,1386.80,1,q1_q17_dr24_tce,5623.00,4.400,0.9170,296.371700,44.383541,14.977
7280,8379547,K07029.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,6.042026986,132.2054990,31.3257,7.77000,1.3327e+05,1970.94,729.0,66.70,338.90,1,q1_q17_dr24_tce,5030.00,4.670,0.5870,296.557560,44.310230,13.373
7281,8382339,K07031.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,5.405970410,131.6097700,0.1576,2.71800,4.6100e+02,26.22,2712.0,12796.80,24.40,1,q1_q17_dr24_tce,4802.00,2.553,12.5940,297.293060,44.355251,12.504
7282,8398290,K07033.01,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.510789828,131.9040000,0.7985,2.23800,4.5000e+01,1.61,3627.0,40925.32,4.60,1,q1_q17_dr24_tce,6596.00,3.913,2.1760,301.700320,44.380005,11.513
7283,9328864,K07160.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.645848383,131.8924100,0.1128,1.16100,4.3000e+01,0.59,1943.0,3366.81,13.30,1,q1_q17_dr24_tce,5381.00,4.426,0.9110,285.003540,45.887951,14.107
7284,9334490,K07161.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,18.844992890,149.9462700,66.3284,5.26930,4.8365e+03,4962.34,552.0,21.89,145.00,1,q1_q17_dr24_tce,5220.00,4.578,0.6950,288.271210,45.876610,15.695
7285,9344623,K07163.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,14.759479240,139.7827282,0.5572,9.77527,3.5944e+05,75.73,863.0,130.84,991.40,1,q1_q17_dr24_tce,6523.00,4.405,1.0990,292.740200,45.801510,13.822
7286,9357275,K07165.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.588298182,132.1833152,0.8522,4.35792,1.6672e+05,120.26,2771.0,13941.82,630.70,1,q1_q17_dr24_tce,7742.00,4.024,2.0940,297.202450,45.849861,12.186
7287,9394920,K07168.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.383858220,132.7620000,0.9676,10.61000,2.9430e+02,9.90,5609.0,234049.39,43.30,1,q1_q17_dr24_tce,11269.00,3.639,4.6990,287.334170,45.924709,14.367
7288,10163067,K07291.01,,CANDIDATE,CANDIDATE,0,0,0,0,25.914732700,131.7881000,0.7026,8.94000,1.0180e+02,1.95,866.0,133.01,15.20,1,q1_q17_dr24_tce,6171.00,3.976,1.8060,298.900600,47.107769,12.556
7289,10164018,K07292.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,8.541340300,131.6072000,0.6508,3.19300,2.8650e+02,1.32,771.0,83.61,8.80,1,q1_q17_dr24_tce,5610.00,4.607,0.7420,299.167390,47.185692,15.661
7290,10208759,K07295.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.287515737,132.3567705,0.3155,10.12090,3.7748e+05,90.26,1821.0,2601.67,3653.20,1,q1_q17_dr24_tce,6807.00,4.296,1.4130,292.255650,47.286301,13.990
7291,10214328,K07296.01,,CANDIDATE,CANDIDATE,0,0,0,0,659.345750000,254.2031000,0.9369,18.01000,2.6460e+02,3.80,325.0,2.62,18.50,2,q1_q17_dr24_tce,6923.00,4.049,1.9200,294.377080,47.289928,10.629
7292,10215422,K07297.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,24.847087247,154.1275748,0.5068,7.28780,3.2273e+05,53.26,574.0,25.73,6280.50,1,q1_q17_dr24_tce,5651.00,4.535,0.8670,294.759860,47.201931,14.608
7293,10257903,K07298.01,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.855747310,131.8240876,,2.01000,,,,,,1,q1_q17_dr24_tce,,,,284.084200,47.373589,15.482
7294,10258558,K07299.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,20.867855500,136.4038635,1.0417,5.72952,8.3146e+04,53.43,716.0,62.09,1606.90,1,q1_q17_dr24_tce,6095.00,4.378,1.0160,284.454530,47.311951,14.492
7295,11240948,K07425.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.401952730,134.6199400,0.9585,16.65600,2.4215e+03,10.27,1799.0,2478.32,255.30,1,q1_q17_dr24_tce,7082.00,4.134,1.5760,290.106780,48.903389,12.471
7296,11241560,K07426.01,,CANDIDATE,CANDIDATE,0,0,0,0,6.962059130,135.5429100,0.1131,2.61700,1.8020e+02,1.06,778.0,86.68,9.20,1,q1_q17_dr24_tce,5008.00,4.506,0.8140,290.436770,48.983452,15.352
7297,11250867,K07428.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.252822649,131.6331086,0.6276,3.40635,2.7208e+05,58.26,1462.0,1078.82,1237.40,1,q1_q17_dr24_tce,6116.00,4.431,0.9510,294.974150,48.944580,13.387
7298,11251058,K07429.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,2.252834570,131.6263000,3.2448,3.59300,5.2900e+01,368.51,1931.0,3287.58,9.00,1,q1_q17_dr24_tce,6929.00,4.230,1.5010,295.057010,48.976349,13.178
7299,11285625,K07431.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.395256984,131.5416600,0.9574,7.81220,1.0509e+05,143.73,1992.0,3721.55,175.10,1,q1_q17_dr24_tce,7216.00,3.768,2.8040,285.216190,49.089470,10.143
7300,11286311,K07432.01,,CANDIDATE,CANDIDATE,0,0,0,0,13.154101300,143.2887000,0.1119,12.72000,1.1020e+02,1.04,750.0,74.80,10.20,1,q1_q17_dr24_tce,5443.00,4.360,1.0080,285.636810,49.009109,15.007
7301,4732015,K05076.02,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.939740093,131.7401000,0.5488,3.68200,1.0650e+02,34.87,7200.0,635197.09,14.30,2,q1_q17_dr24_tce,4297.00,1.663,33.4740,286.825200,39.802509,10.147
7302,8043638,K00460.02,,CANDIDATE,CANDIDATE,0,0,0,0,36.048479800,150.0591000,0.2940,5.76300,1.2760e+02,1.24,566.0,24.28,8.50,2,q1_q17_dr24_tce,5602.00,4.330,1.1000,296.636840,43.802792,14.743
7303,9214712,K06064.02,,FALSE POSITIVE,FALSE POSITIVE,1,1,0,1,265.299662800,326.2627300,0.8765,4.53700,5.0400e+03,7.19,270.0,1.25,36.70,2,q1_q17_dr24_tce,5870.00,4.545,0.8670,290.389620,45.681438,15.518
7304,9214715,K06065.02,,FALSE POSITIVE,FALSE POSITIVE,1,1,0,1,265.311993000,326.2439600,0.0390,3.55300,1.2650e+03,3.55,296.0,1.81,11.80,3,q1_q17_dr24_tce,6108.00,4.471,0.9970,290.391240,45.681610,15.279
7305,1026032,K06252.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,8.460438368,133.7745603,1.0588,4.73252,7.9048e+04,37.12,800.0,97.05,1882.90,1,q1_q17_dr24_tce,5923.00,4.637,0.7040,291.044070,36.729271,14.813
7306,1293379,K06253.01,,CANDIDATE,CANDIDATE,0,0,0,0,27.556452000,132.1916000,0.1438,8.23000,2.8920e+02,1.40,531.0,18.86,6.70,1,q1_q17_dr24_tce,5509.00,4.565,0.8360,291.113980,36.994061,15.979
7307,4042088,K06378.01,,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,3.225986840,134.7245837,,1.67000,,,,,,1,q1_q17_dr24_tce,,,,286.889500,39.107368,13.430
7308,4055092,K06379.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,76.453322500,133.9842200,1.3163,5.26830,9.6020e+03,25.94,291.0,1.70,163.40,1,q1_q17_dr24_tce,4831.00,4.713,0.5400,290.980130,39.186489,15.312
7309,4067549,K06380.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,7.698430703,137.8680580,1.1130,5.46623,5.0773e+04,42.82,881.0,142.15,1217.30,1,q1_q17_dr24_tce,5778.00,4.503,0.8810,294.199710,39.172379,15.451
7310,4069213,K06382.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.194257317,134.5722996,0.3563,7.25949,4.2226e+04,42.56,1682.0,1893.30,1323.80,1,q1_q17_dr24_tce,6385.00,3.781,2.0300,294.595700,39.193748,12.739
7311,4076061,K06384.01,,CANDIDATE,CANDIDATE,0,0,0,0,566.281760000,440.2605000,0.2065,20.39000,1.2000e+03,2.79,203.0,0.40,8.90,1,q1_q17_dr24_tce,5829.00,4.575,0.8020,296.074070,39.158192,15.992
