rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
8567,3115480,K06306.01,,FALSE POSITIVE,FALSE POSITIVE,3.69370304,135.194906,1.2107,3.36604,2.61E+04,40.61,1180,457.79,507.7,6181,4.547,0.863,291.19321,38.244652,14.469
8568,3247294,K06316.01,,FALSE POSITIVE,FALSE POSITIVE,67.41957167,133.43141,0.6959,7.6438,1.88E+05,49.16,469,11.48,1490.8,6071,4.425,0.962,294.43991,38.38084,13.924
8569,8296467,K07012.01,,FALSE POSITIVE,FALSE POSITIVE,10.30335555,137.1682982,0.338,6.00771,5.46E+05,71.05,787,90.76,2120.4,5497,4.423,0.9,290.59256,44.206589,15.177
8570,8330575,K07020.01,,CANDIDATE,CANDIDATE,0.95707921,131.773679,1.1009,3.8607,5.86E+04,73.47,2443,8421.62,1298.4,6367,4.133,1.468,301.0209,44.232239,13.484
8571,8381592,K07030.01,,FALSE POSITIVE,FALSE POSITIVE,2.892087831,133.196902,0.7542,3.2628,5.64E+04,24.42,1224,531.42,617.5,5622,4.443,0.924,297.1105,44.399872,15.599
8572,8443812,K07041.01,,CANDIDATE,CANDIDATE,8.3613962,139.2565,0.1126,3.549,1.07E+02,0.81,793,93.31,8.4,5470,4.509,0.777,296.38422,44.433418,15.122
8573,11559304,K07617.01,,CANDIDATE,CANDIDATE,12.9284553,137.18564,0.2446,2.49,2.98E+02,0.64,343,3.26,8.2,3578,4.893,0.375,291.97635,49.575771,15.72
8574,10118266,K04755.01,,CANDIDATE,CANDIDATE,3.74317909,135.13765,0.3158,1.051,2.40E+02,1.21,1001,237.54,11.8,5431,4.582,0.779,280.66519,47.114059,14.924
8575,8044608,K03523.01,,FALSE POSITIVE,FALSE POSITIVE,106.1759232,234.6410754,0.7037,10.4204,1.69E+05,54.87,441,8.94,3616.2,6038,4.254,1.141,296.90405,43.823891,13.742
8576,6426592,K03554.01,,CANDIDATE,CANDIDATE,394.678215,346.1399612,0.6555,6.09018,2.74E+05,52.04,235,0.72,2075.7,5780,4.505,0.83,285.60162,41.817532,15.207
8577,8263746,K03581.01,,FALSE POSITIVE,FALSE POSITIVE,10.9938239,138.805461,0.4008,5.2816,4.92E+05,56.07,627,36.46,1139.1,4856,4.554,0.743,300.78192,44.19405,16.751
8578,3954227,K03766.01,,FALSE POSITIVE,FALSE POSITIVE,0.594276199,131.835238,4.038,2.0188,2.21E+05,266.99,1564,1414.7,285.2,4756,4.603,0.667,291.49286,39.050152,15.985
8579,6869373,K05331.01,,CANDIDATE,CANDIDATE,31.5030519,159.9839,0.3282,2.816,2.13E+02,1.06,470,11.55,7.3,5314,4.617,0.733,293.66772,42.320541,15.164
8580,2569516,K04945.01,,FALSE POSITIVE,FALSE POSITIVE,45.5830268,138.67306,0.554,3.285,8.72E+01,2.64,957,198.31,8.9,7266,3.828,2.715,290.1824,37.81876,12.661
8581,4586482,K05073.01,,FALSE POSITIVE,FALSE POSITIVE,623.0048527,201.386894,0.8645,23.5547,1.47E+05,67.57,232,0.68,2054.2,5695,4.277,1.246,297.48386,39.63649,14.023
8582,6681473,K05312.01,,FALSE POSITIVE,FALSE POSITIVE,396.042616,471.23154,1.4058,18.173,1.02E+03,92.08,318,2.42,49.3,5328,3.863,1.926,288.72742,42.121441,12.992
8583,2711123,K04953.01,,FALSE POSITIVE,FALSE POSITIVE,2.858881834,134.17525,6.7699,2.3282,6.50E+02,10286.9,3637,41379.77,44.6,4893,2.501,16.274,291.01529,37.96777,12.529
8584,10991389,K05850.01,,CANDIDATE,CANDIDATE,303.226376,344.05409,0.1097,1.802,1.46E+03,3.66,274,1.33,12.7,5952,4.469,0.955,298.29181,48.465691,14.897
8585,12735793,K05979.01,,FALSE POSITIVE,FALSE POSITIVE,37.7935113,167.4179,0.0794,1.718,6.72E+01,0.89,592,29.06,6.9,6178,4.417,1.076,289.79166,51.993721,11.982
8586,11080702,K05863.01,,CANDIDATE,CANDIDATE,8.67237968,132.55073,0.1385,2.826,9.91E+01,0.87,825,109.61,12.3,5620,4.498,0.882,290.00208,48.655361,14.219
8587,6367628,K06696.01,,FALSE POSITIVE,FALSE POSITIVE,1.889851153,131.9102,3.0356,21.62,3.06E+05,218.47,1222,526.5,621.3,5328,4.571,0.716,292.98526,41.716888,13.035
8588,6421188,K06702.01,,FALSE POSITIVE,FALSE POSITIVE,16.43435316,136.2884779,0.4947,5.17812,5.90E+04,28.36,789,91.8,3418.1,5963,4.322,1.134,282.90604,41.831841,13.814
8589,6437993,K06708.01,,FALSE POSITIVE,FALSE POSITIVE,1.39797703,131.694,0.0419,10.418,4.02E+01,0.47,1316,709.8,9.8,5074,4.536,0.761,290.18521,41.867222,12.763
8590,6464285,K06716.01,,FALSE POSITIVE,FALSE POSITIVE,0.843651293,131.9477953,0.4017,2.80488,3.09E+05,40.19,1552,1371.12,970.7,5220,4.578,0.695,297.67096,41.87598,13.826
8591,6522750,K06724.01,,FALSE POSITIVE,FALSE POSITIVE,17.44564063,135.7462306,0.5869,6.06969,3.35E+05,57.45,672,48.12,2174.4,5747,4.471,0.853,291.92892,41.956371,11.23
8592,6551106,K06731.01,,CANDIDATE,CANDIDATE,3.84614966,133.3836,0.3252,3.184,1.12E+02,1.03,1198,487.47,8,6106,4.487,0.966,299.07507,41.94223,15.256
8593,10661976,K07356.01,,FALSE POSITIVE,FALSE POSITIVE,0.61565811,131.8376,0.0209,4.666,1.52E+01,0.88,3458,33790.36,8.4,6619,3.89,2.23,290.37558,47.996696,13.74
8594,10686930,K07364.01,,FALSE POSITIVE,FALSE POSITIVE,2.61843144,134.03854,0.0641,3.047,4.34E+01,3.18,2404,7900.68,11.7,5085,3.239,4.941,299.07559,47.92078,12.388
8595,10753734,K07371.01,,FALSE POSITIVE,FALSE POSITIVE,19.4066945,149.8077847,0.4156,5.28033,4.74E+05,58.2,597,29.94,1237.3,5613,4.584,0.775,299.07828,48.021969,13.564
8596,10812541,K07375.01,,CANDIDATE,CANDIDATE,4.84847917,131.90773,0.0052,0.661,5.71E+02,1.54,667,46.85,11.9,4137,4.625,0.647,297.30438,48.195271,14.849
8597,10849244,K07381.01,,FALSE POSITIVE,FALSE POSITIVE,24.26168482,147.2416947,0.8118,7.16183,1.93E+05,75.95,751,75.2,1348.9,6144,4.243,1.277,285.97827,48.225491,12.325
8598,9048145,K06063.01,,FALSE POSITIVE,FALSE POSITIVE,8.66782713,137.3414966,0.8133,5.06395,4.45E+04,37.49,1225,531.63,4761.3,6712,4.174,1.538,299.39795,45.31823,13.089
8599,9549471,K06070.01,,FALSE POSITIVE,FALSE POSITIVE,15.71388436,132.09553,0.9551,11.06,4.75E+03,9.41,728,66.24,276.1,5812,4.434,0.96,299.60898,46.115662,14.292
8600,12266636,K01522.02,,FALSE POSITIVE,FALSE POSITIVE,12.6550129,134.6762,0.0679,4.255,9.47E+01,0.99,801,97.41,9.8,5833,4.407,1.022,295.80658,50.909801,14.264
8601,3337438,K06324.01,,FALSE POSITIVE,FALSE POSITIVE,2.97606111,132.9644,0.2178,5.607,5.54E+01,4.89,2616,11065.06,13.8,5321,3.158,6.669,290.14084,38.493809,13.498
8602,3356193,K06331.01,,CANDIDATE,CANDIDATE,5.823024,133.9866,0.3272,2.162,2.26E+02,1.21,913,164.11,7.3,5693,4.574,0.802,294.87256,38.43446,15.902
8603,3644174,K06347.01,,FALSE POSITIVE,FALSE POSITIVE,1.806634109,132.23602,0.0465,1.141,2.56E+02,1.08,1060,297.98,10.2,4606,4.591,0.699,291.06226,38.787151,15.278
8604,3748855,K06355.01,,CANDIDATE,CANDIDATE,4.37198245,131.91063,0.5262,2.256,9.68E+01,0.93,1085,327.65,9.3,5823,4.489,0.919,291.93356,38.827202,14.701
8605,3851134,K06366.01,,FALSE POSITIVE,FALSE POSITIVE,0.9184939,131.849,0.5909,2.44,6.06E+01,0.97,2207,5611.59,13.2,6444,4.376,1.2,291.69427,38.986462,13.476
8606,8479107,K07045.01,,FALSE POSITIVE,FALSE POSITIVE,0.767576713,131.819077,0.8387,2.0424,1.59E+05,35.27,1530,1294.42,299.4,5182,4.635,0.627,284.12561,44.550571,14.952
8607,8552500,K07053.01,,FALSE POSITIVE,FALSE POSITIVE,0.530974082,131.7207,1.0412,3.886,4.40E+01,5.29,2373,7495,10.4,6185,4.472,0.991,288.86761,44.648022,15.016
8608,8581658,K07064.01,,FALSE POSITIVE,FALSE POSITIVE,3.481657589,134.1835027,0.2188,4.76095,3.57E+05,79.31,1486,1151.7,1846.6,6225,4.191,1.291,298.68329,44.63681,13.396
8609,8625408,K07073.01,,CANDIDATE,CANDIDATE,279.012698,246.6813,58.8261,25.35,3.77E+02,7218.97,322,2.56,26.6,6338,4.357,1.143,292.01733,44.713268,13.054
8610,11811382,K05934.01,,FALSE POSITIVE,FALSE POSITIVE,19.3854894,142.34859,0.0074,1.031,4.56E+03,6.13,632,37.73,2.7,5432,4.42,0.913,290.36365,50.052608,13.891
8611,3241344,K05984.01,,FALSE POSITIVE,FALSE POSITIVE,3.912678695,133.4288867,53.8926,3.53728,3.11E+05,4215.57,1017,253.12,3435.9,5616,4.553,0.72,293.01654,38.318451,14.756
8612,3347485,K05985.01,,FALSE POSITIVE,FALSE POSITIVE,7.544812451,137.118988,1.2479,7.9383,6.85E+03,61.52,1233,546.03,352.6,5953,3.984,1.609,292.77972,38.448551,12.92
8613,4912991,K05997.01,,FALSE POSITIVE,FALSE POSITIVE,4.442516898,133.6081646,0.9201,2.42719,2.54E+04,29.69,1375,845.79,2152.4,6316,4.231,1.333,288.47214,40.087662,11.297
8614,11564013,K03714.01,,FALSE POSITIVE,FALSE POSITIVE,0.875268349,132.031933,1.2245,1.6181,1.23E+04,36.65,1912,3157.34,78.4,5821,4.402,0.898,294.31912,49.532131,15.207
8615,9661869,K03647.01,,FALSE POSITIVE,FALSE POSITIVE,20.42723255,135.862705,1.23,3.5565,1.42E+05,95.27,749,74.27,562.3,6167,4.354,1.121,296.65707,46.38052,16.677
8616,10879656,K01642.01,,FALSE POSITIVE,FALSE POSITIVE,0.364860524,132.06948,0.2007,1.568,1.21E+02,0.7,1989,3703.08,23.9,5220,4.622,0.642,298.39774,48.212318,14.823
8617,4750406,K05082.01,,FALSE POSITIVE,FALSE POSITIVE,379.63135,245.0035,0.1257,16.78,1.04E+03,1.67,168,0.19,13.8,4847,4.755,0.527,292.89105,39.88398,15.37
8618,5869272,K05208.01,,FALSE POSITIVE,FALSE POSITIVE,186.59466,317.713,0.1328,16.57,6.85E+02,2.66,338,3.07,8.8,6163,4.461,1.013,289.53439,41.157532,15.899
8619,6762188,K05323.01,,CANDIDATE,CANDIDATE,7.15555435,133.997146,0.8762,4.5671,2.55E+03,48.37,2049,4166.27,145.3,4992,2.947,8.052,286.55112,42.234798,13.672
8620,3222680,K04966.01,,FALSE POSITIVE,FALSE POSITIVE,2.311635216,132.12231,0.1585,2.413,5.38E+02,41.5,4074,65140.27,32.4,4883,2.439,18.427,287.8613,38.372292,13.041
8621,4813750,K05088.01,,CANDIDATE,CANDIDATE,49.1785632,165.7629,0.0596,5.734,5.37E+02,1.94,468,11.32,9.9,5674,4.473,0.839,283.67819,39.964279,15.527
8622,11098704,K05868.01,,CANDIDATE,CANDIDATE,22.7783121,145.96798,0.3499,1.037,1.56E+02,1.89,863,130.87,7.3,6538,4.162,1.477,298.02136,48.626141,13.787
8623,11145391,K05871.01,,FALSE POSITIVE,FALSE POSITIVE,623.2344,274.3089,0.0831,14.448,6.03E+02,2.04,196,0.35,15.8,5600,4.496,0.839,295.4769,48.765079,14.645
8624,6593363,K06736.01,,FALSE POSITIVE,FALSE POSITIVE,18.5278237,139.2576254,0.1471,5.88608,7.75E+04,35.48,828,111.18,9261.8,6156,4.223,1.263,287.67276,42.059158,12.893
8625,6607610,K06742.01,,FALSE POSITIVE,FALSE POSITIVE,63.52020564,162.163205,0.3788,17.1728,3.32E+04,29.98,520,17.33,1767.8,5066,3.974,1.659,292.27612,42.037739,14.985
8626,6697716,K06758.01,,FALSE POSITIVE,FALSE POSITIVE,0.72162443,131.859866,0.8557,2.47266,1.62E+05,41.28,1603,1560.97,652,5067,4.565,0.715,293.59467,42.143082,14.424
8627,6766748,K06764.01,,FALSE POSITIVE,FALSE POSITIVE,7.002865141,136.0133023,0.3539,5.90266,3.52E+05,81.53,1236,552.48,1682.8,6804,4.303,1.317,288.36362,42.24807,13.934
8628,6778289,K06767.01,,FALSE POSITIVE,FALSE POSITIVE,30.13012811,152.2311743,0.6295,13.4996,2.82E+05,85.41,764,80.37,2491.1,6698,4.267,1.37,292.10236,42.252239,13.076
8629,6842345,K06774.01,,CANDIDATE,CANDIDATE,17.38162183,142.4068289,0.6669,2.73804,5.96E+04,26.67,756,77.09,1407.5,6116,4.407,1.02,284.13208,42.350441,15.567
8630,10991989,K07398.01,,FALSE POSITIVE,FALSE POSITIVE,0.974477916,132.370883,1.2544,2.7041,8.83E+03,621.14,5201,172916.96,348.7,5210,2.631,15.004,298.52713,48.418591,10.282
8631,11029877,K07403.01,,FALSE POSITIVE,FALSE POSITIVE,2.069415473,132.64533,1.2191,5.76959,1.75E+04,60.51,1888,3002.56,1533.3,6709,4.252,1.408,291.95267,48.568878,13.681
8632,11092783,K07408.01,,CANDIDATE,CANDIDATE,5.15997473,132.68984,0.3647,2.237,4.75E+02,1.17,574,25.7,15.9,3900,4.726,0.537,295.83051,48.602261,15.949
8633,11187972,K07416.01,,CANDIDATE,CANDIDATE,37.464794,138.6492,0.2551,6.274,4.47E+01,0.91,677,49.61,9.6,6266,4.209,1.342,290.478,48.854645,12.052
8634,11233911,K07422.01,,FALSE POSITIVE,FALSE POSITIVE,2.479948609,133.643074,0.6833,5.741,1.53E+05,36.37,1169,441.85,579.7,5391,4.539,0.822,286.12268,48.923439,14.742
8635,11282568,K07430.01,,CANDIDATE,CANDIDATE,1.320497676,132.6153,0.4848,1.129,2.11E+02,9.27,3303,28126.76,12.5,5182,3.159,6.263,282.93994,49.050289,11.466
8636,9966115,K06075.01,,FALSE POSITIVE,FALSE POSITIVE,8.947426351,132.0457322,0.5113,4.89907,8.74E+04,35.48,1014,250.06,4724.2,6300,4.348,1.156,297.44794,46.884319,12.985
8637,11404644,K06085.01,,FALSE POSITIVE,FALSE POSITIVE,5.902597384,136.3889573,0.001,5.57441,5.85E+04,26.56,1123,376.53,3640,6184,4.371,1.094,292.7561,49.264561,15.179
8638,8804845,K02039.02,,CANDIDATE,CANDIDATE,0.762129261,131.62001,0.3288,1.076,7.12E+01,0.7,1792,2435.53,15.8,5614,4.561,0.827,285.38742,45.049049,14.305
8639,10916600,K02623.02,,CANDIDATE,CANDIDATE,4.0266532,134.3946,0.189,3.917,2.98E+01,0.64,1353,792.66,7.5,6528,4.384,1.155,290.02591,48.335949,13.383
8640,3936061,K06372.01,,CANDIDATE,CANDIDATE,71.008017,140.865,0.1788,5.395,1.70E+02,1.11,419,7.27,6.6,5847,4.526,0.849,285.27823,39.088428,14.603
8641,3973504,K06377.01,,FALSE POSITIVE,FALSE POSITIVE,4.318726646,131.605736,0.8546,2.6759,6.18E+04,29.76,1091,334.31,360.1,5896,4.518,0.916,296.09506,39.055439,15.69
8642,4150703,K06389.01,,FALSE POSITIVE,FALSE POSITIVE,8.6532765,134.2906,0.3538,2.913,1.23E+02,0.89,791,92.61,9.4,5611,4.563,0.799,289.76437,39.246231,14.815
8643,4261960,K06397.01,,FALSE POSITIVE,FALSE POSITIVE,1.46127169,131.78025,1.3089,13.41,3.31E+03,27.87,1255,585.61,104.5,5227,4.649,0.678,291.49063,39.388592,15.722
8644,8738115,K07083.01,,FALSE POSITIVE,FALSE POSITIVE,37.59405717,168.578729,1.1778,8.8189,3.85E+04,45.43,554,22.2,790.9,5941,4.426,0.917,284.44827,44.96336,15.632
8645,8760760,K07088.01,,CANDIDATE,CANDIDATE,2.68807373,132.6832,0.1239,1.17,1.56E+02,0.92,1128,382.53,7,5607,4.613,0.732,294.59918,44.927689,15.563
8646,8823397,K07096.01,,FALSE POSITIVE,FALSE POSITIVE,1.50650369,132.9914504,0.395,5.02357,4.82E+05,178.87,3249,26341.29,778.5,8751,4.026,2.352,293.60986,45.018631,13.249
8647,8957572,K07115.01,,FALSE POSITIVE,FALSE POSITIVE,1.57658035,132.4522,1.0851,14.57,6.63E+01,15.06,2129,4859.12,18.5,6734,4.207,1.485,293.5484,45.201,12.232
8648,9007918,K07122.01,,FALSE POSITIVE,FALSE POSITIVE,1.387206715,132.8469137,0.7946,3.81765,1.52E+05,95.5,2619,11126.98,1280.4,7207,4.06,1.894,286.00845,45.35603,11.658
8649,5471217,K06010.01,,FALSE POSITIVE,FALSE POSITIVE,12.4246171,141.6226,0.4376,19.361,1.63E+02,1.06,691,53.94,33.9,5514,4.569,0.826,297.59531,40.660728,14.418
8650,4285087,K06112.01,,CANDIDATE,CANDIDATE,2.243015793,133.4507844,0.6431,4.3308,2.83E+05,91.85,1812,2547.31,10178.3,6181,4.084,1.444,296.64883,39.318588,12.785
8651,6948815,K05339.01,,FALSE POSITIVE,FALSE POSITIVE,1.541526152,131.98833,0.7369,4.8681,2.28E+05,117.57,2687,12320.99,471.5,7631,4.059,1.937,291.88705,42.430149,15.348
8652,3341760,K04973.01,,FALSE POSITIVE,FALSE POSITIVE,0.523494855,131.69505,0.2079,0.8068,6.18E+01,0.91,2529,9662.94,22,6124,4.35,1.139,291.34595,38.464378,13.085
8653,5981058,K05219.01,,CANDIDATE,CANDIDATE,27.765318,132.0952,0.3086,22.51,1.44E+02,0.85,509,15.86,13,5457,4.57,0.701,297.26181,41.255508,15.197
8654,4918303,K05104.01,,CANDIDATE,CANDIDATE,21.1579435,150.5855,0.7161,4.691,2.25E+02,1.63,682,51.22,8.9,6063,4.476,1.012,290.12497,40.098381,15.531
8655,11340218,K05885.01,,CANDIDATE,CANDIDATE,111.149082,193.6316,0.1665,2.911,3.94E+02,1.87,364,4.16,5.9,5763,4.511,0.948,286.12357,49.105289,14.889
8656,11393248,K05892.01,,CANDIDATE,CANDIDATE,37.959659,145.234,0.3842,2.793,2.88E+02,1.41,484,12.93,6.9,5573,4.558,0.827,286.30084,49.211319,15.337
8657,10055126,K01608.03,,CANDIDATE,CANDIDATE,232.058029,262.2357,0.481,11.751,3.32E+02,2.01,316,2.36,16.5,5897,4.357,1.081,282.06128,47.085491,13.797
8658,8653134,K06186.01,,CANDIDATE,CANDIDATE,5.34264507,134.38036,0.1691,2.401,6.89E+02,1.72,796,95.08,21.4,5094,4.634,0.667,300.431,44.751015,13.116
8659,6867219,K06783.01,,CANDIDATE,CANDIDATE,11.8497072,140.3634,0.8181,3.572,1.91E+02,1.44,802,97.71,8.9,6032,4.508,0.929,293.02472,42.325089,15.472
8660,6929016,K06790.01,,FALSE POSITIVE,FALSE POSITIVE,0.733725042,132.02,0.9817,3.291,9.44E+01,1.07,1870,2890.99,11.5,5851,4.572,0.798,284.50391,42.46386,15.77
8661,6947837,K06794.01,,FALSE POSITIVE,FALSE POSITIVE,1.17033848,132.4153,0.1381,11.56,1.73E+01,0.98,3272,27090,13.4,8027,3.997,2.314,291.5636,42.476871,12.331
8662,6967430,K06801.01,,FALSE POSITIVE,FALSE POSITIVE,2.00384998,132.798,0.8033,3.489,4.65E+01,0.78,1518,1256.78,10.4,6045,4.439,1.028,296.80319,42.47797,14.467
8663,7032117,K06809.01,,FALSE POSITIVE,FALSE POSITIVE,0.566813967,131.7875,0.9779,4.377,7.49E+01,0.8,1659,1790.3,20.3,4987,4.611,0.654,291.3194,42.5495,14.873
8664,11350389,K07438.01,,CANDIDATE,CANDIDATE,1.51264215,132.025904,1.2866,1.8599,2.51E+04,44.75,1357,801,254.3,5258,4.508,0.811,291.8429,49.119099,15.724
8665,11411639,K07445.01,,CANDIDATE,CANDIDATE,6.9335391,134.569,0.0496,1.77,3.07E+02,1.37,828,110.86,8.4,5496,4.579,0.79,295.92404,49.220188,15.804
8666,11501774,K07451.01,,FALSE POSITIVE,FALSE POSITIVE,0.691823991,131.57,0.3501,5.965,1.66E+02,1.23,1878,2938.32,18,5226,4.404,0.962,288.87637,49.490528,15.247
8667,11551652,K07455.01,,CANDIDATE,CANDIDATE,3.773744,131.8309,0.9606,15.2,8.52E+01,2.44,2001,3791.11,5.7,7302,3.965,2.069,287.57501,49.551167,11.419
8668,11616631,K07463.01,,FALSE POSITIVE,FALSE POSITIVE,7.294379,136.1878,0.2924,21.84,1.20E+02,0.79,760,78.75,12.9,5294,4.622,0.725,294.76575,49.664719,15.848
8669,5952403,K06139.01,,FALSE POSITIVE,FALSE POSITIVE,0.905678069,132.198061,1.2393,2.1961,3.31E+03,258,3992,60020.95,154.3,5037,3.002,7.553,289.28741,41.264809,6.966
8670,7174617,K06156.01,,FALSE POSITIVE,FALSE POSITIVE,1.608363624,131.584237,0.56,2.1457,9.85E+04,19.33,1133,390.1,526.4,5022,4.668,0.589,281.59381,42.710011,13.819
8671,6606438,K02860.01,,CANDIDATE,CANDIDATE,103.427188,220.2275,0.5565,5.2,9.32E+02,3.23,414,6.96,15.8,6194,4.457,1.02,291.92255,42.00256,15.549
8672,4349935,K06403.01,,FALSE POSITIVE,FALSE POSITIVE,0.792026292,131.92413,0.2599,3.2069,1.89E+02,0.84,1301,678.05,45.4,4447,4.632,0.625,286.82983,39.469559,14.498
8673,4482738,K06418.01,,FALSE POSITIVE,FALSE POSITIVE,0.866344198,132.06418,0.395,2.0317,3.60E+02,10.65,3711,44837.3,54.7,4943,3.05,5.62,296.13901,39.579632,12.945
8674,4565985,K06424.01,,FALSE POSITIVE,FALSE POSITIVE,17.5118796,134.39208,0.2066,5.486,7.45E+02,53.68,2246,6014.16,41.4,4029,1.786,20.888,292.92682,39.613361,9.242
8675,9085039,K07129.01,,CANDIDATE,CANDIDATE,64.1983721,147.98378,0.347,0.934,2.48E+02,1.74,506,15.49,6.8,6088,4.329,1.077,290.38025,45.445419,13.839
8676,9159301,K07138.01,,FALSE POSITIVE,FALSE POSITIVE,3.044771385,132.4369567,0.2983,11.0949,4.88E+05,232.16,2815,14849.39,1989.5,8199,3.747,3.163,293.69333,45.517021,12.146
8677,9181340,K07143.01,,FALSE POSITIVE,FALSE POSITIVE,2.131224751,133.300089,1.2694,5.4983,3.08E+03,37.32,1555,1382.47,294.5,6181,4.38,1.028,300.39902,45.521111,14.818
8678,9291748,K07156.01,,FALSE POSITIVE,FALSE POSITIVE,15.92698925,144.4527661,1.4153,11.5055,3.98E+05,97.41,565,24.16,4922.3,5191,4.615,0.65,295.94705,45.741562,15.538
8679,9353182,K07164.01,,FALSE POSITIVE,FALSE POSITIVE,10.47625831,136.5282928,0.3174,7.77237,1.20E+05,42.49,963,203.07,7683,6112,4.287,1.205,295.85443,45.892208,12.421
8680,4346875,K06113.01,,FALSE POSITIVE,FALSE POSITIVE,4.694218678,133.7803441,0.5762,4.54401,1.93E+05,36.92,947,189.85,2263.6,5513,4.574,0.788,285.58578,39.47913,15.584
8681,8957954,K06189.01,,CANDIDATE,CANDIDATE,2.179925173,132.1292896,0.6952,4.88941,2.62E+05,61.34,1448,1040.63,12808.4,6106,4.487,0.966,293.68591,45.238609,13.96
8682,3459529,K04984.01,,FALSE POSITIVE,FALSE POSITIVE,231.364508,299.729,0.6598,4.747,1.49E+03,2.45,202,0.4,9.2,4691,4.673,0.604,295.27454,38.564781,15.267
8683,3548645,K04991.01,,CANDIDATE,CANDIDATE,211.330867,244.953,0.055,4.66,5.31E+02,2.09,300,1.92,7.5,5941,4.519,0.911,292.4809,38.654121,15.27
8684,5016163,K05115.01,,CANDIDATE,CANDIDATE,2.622830256,131.8571776,0.4353,7.38493,4.53E+05,73.01,1404,917.98,6137.2,6233,4.472,0.988,293.27817,40.157082,15.768
8685,3730176,K05002.01,,FALSE POSITIVE,FALSE POSITIVE,399.49671,368.4202,0.0814,5.351,1.39E+02,1.39,286,1.59,6.9,6224,4.321,1.177,285.8573,38.820068,12.796
8686,5110453,K05126.01,,CANDIDATE,CANDIDATE,418.04355,194.7139,0.8391,10.777,4.82E+02,13.73,463,10.83,10.8,5110,3.184,5.469,294.84802,40.240879,13.637
8687,3229028,K06100.02,,FALSE POSITIVE,FALSE POSITIVE,117.684591,157.4182,0.4466,2.219,1.35E+02,1.52,459,10.46,5.3,6362,4.248,1.279,289.81143,38.324951,13.036
8688,9145861,K06194.01,,CANDIDATE,CANDIDATE,42.296632,133.809,0.3528,23.35,1.75E+02,9.18,1050,286.83,23.3,4902,3.042,7.056,287.84042,45.599751,12.057
8689,3645438,K04385.03,,CANDIDATE,CANDIDATE,17.3693373,136.628,0.2697,3.631,4.36E+02,1.7,594,29.48,9.1,5303,4.571,0.828,291.39938,38.78775,15.825
8690,4740676,K06119.01,,FALSE POSITIVE,FALSE POSITIVE,3.45424162,131.7112817,0.4963,4.6884,9.00E+04,47.01,1617,1614.57,5125.9,6550,4.178,1.509,289.96436,39.811352,13.198
8691,7115878,K06825.01,,FALSE POSITIVE,FALSE POSITIVE,0.56678953,131.83591,0.9776,4.53,7.28E+01,1.26,2430,8244.38,25.5,6100,4.358,1.093,291.19955,42.686722,14.897
8692,7128918,K06833.01,,FALSE POSITIVE,FALSE POSITIVE,7.118798161,137.157551,0.9719,4.10946,1.10E+05,41.33,824,109.14,1434.5,5582,4.591,0.761,294.99823,42.69392,15.758
8693,7200102,K06842.01,,FALSE POSITIVE,FALSE POSITIVE,14.66575963,139.5741187,0.5658,3.65749,3.40E+05,67.04,712,60.89,1202.4,5385,4.369,1.002,291.70828,42.797001,15.213
8694,7204073,K06847.01,,FALSE POSITIVE,FALSE POSITIVE,0.566799727,131.79639,0.2471,1.6182,8.05E+01,0.52,1345,774.11,23.3,4208,4.662,0.583,292.95926,42.799252,12.663
8695,7281217,K06851.01,,FALSE POSITIVE,FALSE POSITIVE,0.566801993,131.82899,0.9712,5.939,2.54E+02,1.61,1913,3168.55,42,5585,4.588,0.748,291.52869,42.86697,15.644
8696,7335514,K06860.01,,CANDIDATE,CANDIDATE,0.57673506,132.0654,0.2763,1.64,3.19E+01,0.34,1396,898.91,7.8,4315,4.637,0.619,280.77686,42.924541,13.291
8697,11773625,K07479.01,,CANDIDATE,CANDIDATE,7.1967125,133.4528,0.198,3.991,5.27E+01,0.63,879,141.03,10.3,5737,4.544,0.872,296.73917,49.978352,13.44
8698,11873166,K07487.01,,FALSE POSITIVE,FALSE POSITIVE,0.734426375,131.931721,0.809,2.7205,9.94E+04,39.93,2107,4660.36,466,6108,4.471,0.997,296.19351,50.129219,13.47
8699,11922648,K07494.01,,FALSE POSITIVE,FALSE POSITIVE,1.75641715,132.06476,0.2001,1.135,4.02E+02,1.62,1370,832.91,4.6,5702,4.566,0.813,295.94925,50.20892,14.529
8700,11966557,K07498.01,,FALSE POSITIVE,FALSE POSITIVE,60.2973933,161.855119,0.5928,14.2525,3.22E+05,64.2,481,12.63,1194.2,5995,4.434,0.977,293.48035,50.347488,15.68
8701,12004679,K07502.01,,FALSE POSITIVE,FALSE POSITIVE,2.521245299,132.8570701,0.2864,4.21017,4.31E+05,57.89,1241,560.57,2261.2,5605,4.486,0.854,286.42569,50.417019,13.231
8702,12013615,K07505.01,,FALSE POSITIVE,FALSE POSITIVE,4.101404168,134.4279,0.2012,7.27,2.93E+05,90.4,1500,1195.73,1475,6060,4.059,1.643,291.94641,50.48196,13.878
8703,3458919,K06337.01,,FALSE POSITIVE,FALSE POSITIVE,0.892061771,131.815564,0.7097,2.3027,1.97E+05,46.55,1724,2090.54,274,5561,4.512,0.855,295.14029,38.597542,13.815
