# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Apr  2 05:10:39 2016
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [sexagesimal]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [sexagesimal]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN rowupdate:      Date of Last Update
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,rowupdate
1674,Kepler-65,b,Transit,3,2.15491000,0.035000,,,,,0.127,,0,1,0,0,19h14m45.29s,288.688700,+41d09m04.2s,41.151173,,11.018,Kepler-band,6211.00,1.25,1.41,2014-05-14
1675,Kepler-65,c,Transit,3,5.85994400,0.068000,,,,,0.230,,1,1,0,0,19h14m45.29s,288.688700,+41d09m04.2s,41.151173,,11.018,Kepler-band,6211.00,1.25,1.41,2014-05-14
1676,Kepler-65,d,Transit,3,8.13123000,0.084000,,,,,0.136,,1,1,0,0,19h14m45.29s,288.688700,+41d09m04.2s,41.151173,,11.018,Kepler-band,6211.00,1.25,1.41,2014-05-14
1677,Kepler-66,b,Transit,1,17.81581500,0.135200,,,,,0.250,,0,1,0,0,19h35m55.58s,293.981569,+46d41m15.9s,46.687748,1107.00,15.300,V (Johnson),5962.00,1.04,0.97,2014-05-14
1678,Kepler-67,b,Transit,1,15.72590000,0.117100,,,,,0.262,,0,1,0,0,19h36m36.80s,294.153336,+46d09m59.2s,46.166438,1107.00,16.400,V (Johnson),5331.00,0.86,0.78,2014-05-14
1679,Kepler-68,b,Transit,3,5.39876300,0.061700,0.000000,87.600,0.02600,Mass,0.206,3.32000,0,1,0,0,19h24m07.75s,291.032305,+49d02m25.0s,49.040272,135.00,9.990,V (Johnson),5793.00,1.08,1.24,2014-05-14
1680,Kepler-68,c,Transit,3,9.60508500,0.090590,0.000000,86.930,0.01500,Mass,0.085,28.00000,0,1,0,0,19h24m07.75s,291.032305,+49d02m25.0s,49.040272,135.00,9.990,V (Johnson),5793.00,1.08,1.24,2014-05-14
1681,Kepler-68,d,Radial Velocity,3,580.00000000,1.400000,0.180000,,0.94700,Msini,,,0,1,0,0,19h24m07.75s,291.032305,+49d02m25.0s,49.040272,135.00,9.990,V (Johnson),5793.00,1.08,1.24,2014-05-14
1682,Kepler-69,b,Transit,2,13.72234100,0.094000,0.160000,89.620,,,0.200,,0,1,0,0,19h33m02.63s,293.260938,+44d52m08.0s,44.868896,,14.000,V (Johnson),5638.00,0.81,0.93,2014-05-14
1683,Kepler-69,c,Transit,2,242.46130000,0.640000,0.140000,89.850,,,0.153,,0,1,0,0,19h33m02.63s,293.260938,+44d52m08.0s,44.868896,,14.000,V (Johnson),5638.00,0.81,0.93,2014-05-14
1684,Kepler-7,b,Transit,1,4.88548920,0.060670,,85.161,0.44100,Mass,1.622,0.14000,0,1,0,0,19h14m19.56s,288.581516,+41d05m23.3s,41.089800,,12.885,Kepler-band,5933.00,1.36,1.97,2015-10-15
1685,Kepler-74,b,Transit,1,7.34071100,0.078100,0.000000,87.460,0.63000,Mass,0.960,0.88000,0,1,0,0,19h32m22.21s,293.092525,+41d21m19.9s,41.355523,1330.00,14.230,V (Johnson),6000.00,1.18,1.12,2015-01-29
1686,Kepler-75,b,Transit,1,8.88491160,0.081800,0.570000,89.120,10.10000,Mass,1.050,11.00000,0,1,0,0,19h24m33.02s,291.137593,+36d34m38.6s,36.577386,1140.00,15.264,Kepler-band,5200.00,0.91,0.89,2015-01-29
1687,Kepler-76,b,Orbital Brightness Modulation,1,1.54492980,0.027400,,77.550,2.01000,Mass,1.360,1.10000,0,1,0,0,19h36m46.11s,294.192118,+39d37m08.4s,39.619003,,13.308,Kepler-band,6409.00,1.20,1.32,2015-10-15
1688,Kepler-77,b,Transit,1,3.57878087,0.045010,0.000000,88.000,0.43000,Mass,0.960,0.60300,0,1,0,0,19h18m25.91s,289.607956,+44d20m43.5s,44.345425,570.00,13.938,Kepler-band,5520.00,0.95,0.99,2014-05-14
1689,Kepler-78,b,Transit,1,0.35500000,,0.000000,79.000,0.00600,Mass,0.105,5.57000,0,1,0,1,19h34m58.01s,293.741690,+44d26m54.0s,44.448330,,11.551,Kepler-band,5058.00,0.76,0.74,2014-05-14
1690,Kepler-79,b,Transit,4,13.48450000,0.117000,0.015000,88.780,0.03430,Mass,0.310,1.43000,1,1,0,0,20h02m04.11s,300.517131,+44d22m53.7s,44.381580,,13.914,Kepler-band,6174.00,1.17,1.30,2016-03-10
1691,Kepler-79,c,Transit,4,27.40290000,0.187000,0.030000,89.480,0.01900,Mass,0.332,0.62000,1,1,0,0,20h02m04.11s,300.517131,+44d22m53.7s,44.381580,,13.914,Kepler-band,6174.00,1.17,1.30,2016-03-10
1692,Kepler-79,d,Transit,4,52.09020000,0.287000,0.025000,89.930,0.01900,Mass,0.639,0.09000,1,1,0,0,20h02m04.11s,300.517131,+44d22m53.7s,44.381580,,13.914,Kepler-band,6174.00,1.17,1.30,2016-03-10
1693,Kepler-79,e,Transit,4,81.06590000,0.386000,0.012000,89.130,0.01300,Mass,0.311,0.53000,1,1,0,0,20h02m04.11s,300.517131,+44d22m53.7s,44.381580,,13.914,Kepler-band,6174.00,1.17,1.30,2016-03-10
1694,Kepler-8,b,Transit,1,3.52249910,0.047400,,83.978,0.59000,Mass,1.416,0.27000,0,1,0,0,18h45m09.15s,281.288118,+42d27m03.9s,42.451080,1330.00,13.900,V (Johnson),6213.00,1.21,1.49,2015-10-15
1695,Kepler-80,b,Transit,4,7.05300000,,,,,,0.236,,1,1,0,0,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,,14.804,Kepler-band,4613.00,0.72,0.64,2014-05-14
1696,Kepler-80,c,Transit,4,9.52200000,,,,,,0.249,,1,1,0,0,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,,14.804,Kepler-band,4613.00,0.72,0.64,2014-05-14
1697,Kepler-80,d,Transit,4,3.07218600,0.037000,,,,,0.155,,1,1,0,0,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,,14.804,Kepler-band,4613.00,0.72,0.64,2014-05-14
1698,Kepler-80,e,Transit,4,4.64538700,0.049000,,,,,0.146,,1,1,0,0,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,,14.804,Kepler-band,4613.00,0.72,0.64,2014-05-14
1699,Kepler-81,b,Transit,3,5.95500000,,,,,,0.216,,1,1,0,0,19h34m32.87s,293.636950,+42d49m29.9s,42.824970,,15.019,Kepler-band,4500.00,0.64,0.59,2014-05-14
1700,Kepler-81,c,Transit,3,12.04000000,,,,,,0.211,,1,1,0,0,19h34m32.87s,293.636950,+42d49m29.9s,42.824970,,15.019,Kepler-band,4500.00,0.64,0.59,2014-05-14
1701,Kepler-81,d,Transit,3,20.83784600,0.128000,,,,,0.108,,0,1,0,0,19h34m32.87s,293.636950,+42d49m29.9s,42.824970,,15.019,Kepler-band,4500.00,0.64,0.59,2014-05-14
1702,Kepler-82,b,Transit,4,26.44400000,,,,,,0.357,,1,1,0,0,19h31m29.61s,292.873390,+42d57m58.1s,42.966137,,15.158,Kepler-band,5428.00,0.85,0.94,2014-05-14
1703,Kepler-82,c,Transit,4,51.53800000,,,,,,0.477,,1,1,0,0,19h31m29.61s,292.873390,+42d57m58.1s,42.966137,,15.158,Kepler-band,5428.00,0.85,0.94,2014-05-14
1704,Kepler-82,d,Transit,4,2.38296100,0.034000,,,,,0.158,,1,1,0,0,19h31m29.61s,292.873390,+42d57m58.1s,42.966137,,15.158,Kepler-band,5428.00,0.85,0.94,2014-05-14
1705,Kepler-82,e,Transit,4,5.90220600,0.063000,,,,,0.220,,1,1,0,0,19h31m29.61s,292.873390,+42d57m58.1s,42.966137,,15.158,Kepler-band,5428.00,0.85,0.94,2014-05-14
1706,Kepler-83,b,Transit,3,9.77000000,,,,,,0.252,,1,1,0,0,18h48m55.81s,282.232525,+43d39m56.3s,43.665627,,15.777,Kepler-band,4648.00,0.66,0.59,2014-05-14
1707,Kepler-83,c,Transit,3,20.09000000,,,,,,0.211,,1,1,0,0,18h48m55.81s,282.232525,+43d39m56.3s,43.665627,,15.777,Kepler-band,4648.00,0.66,0.59,2014-05-14
1708,Kepler-83,d,Transit,3,5.16979600,0.051000,,,,,0.173,,0,1,0,0,18h48m55.81s,282.232525,+43d39m56.3s,43.665627,,15.777,Kepler-band,4648.00,0.66,0.59,2014-05-14
1709,Kepler-84,b,Transit,5,8.72600000,,,,,,0.199,,1,1,0,0,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,,14.764,Kepler-band,6031.00,1.00,1.17,2014-05-14
1710,Kepler-84,c,Transit,5,12.88300000,,,,,,0.211,,1,1,0,0,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,,14.764,Kepler-band,6031.00,1.00,1.17,2014-05-14
1711,Kepler-84,d,Transit,5,4.22453700,0.052000,,,,,0.123,,0,1,0,0,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,,14.764,Kepler-band,6031.00,1.00,1.17,2014-05-14
1712,Kepler-84,e,Transit,5,27.43438900,0.181000,,,,,0.232,,0,1,0,0,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,,14.764,Kepler-band,6031.00,1.00,1.17,2014-05-14
1713,Kepler-84,f,Transit,5,44.55216900,0.250000,,,,,0.196,,0,1,0,0,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,,14.764,Kepler-band,6031.00,1.00,1.17,2014-05-14
1714,Kepler-85,b,Transit,4,8.30600000,,,,,,0.176,,1,1,0,0,19h23m53.62s,290.973429,+45d17m25.1s,45.290318,,14.779,Kepler-band,5436.00,0.92,0.89,2014-05-14
1715,Kepler-85,c,Transit,4,12.51300000,,,,,,0.194,,1,1,0,0,19h23m53.62s,290.973429,+45d17m25.1s,45.290318,,14.779,Kepler-band,5436.00,0.92,0.89,2014-05-14
1716,Kepler-85,d,Transit,4,17.91323000,0.130000,,,,,0.107,,0,1,0,0,19h23m53.62s,290.973429,+45d17m25.1s,45.290318,,14.779,Kepler-band,5436.00,0.92,0.89,2014-05-14
1717,Kepler-85,e,Transit,4,25.21675100,0.163000,,,,,0.113,,0,1,0,0,19h23m53.62s,290.973429,+45d17m25.1s,45.290318,,14.779,Kepler-band,5436.00,0.92,0.89,2014-05-14
1718,Kepler-87,b,Transit,2,114.73635000,0.481000,0.036000,89.274,1.02000,Mass,1.204,0.72900,0,1,0,0,19h51m40.05s,297.916877,+46d57m54.5s,46.965130,,14.600,Kepler-band,5600.00,1.10,1.82,2014-05-14
1719,Kepler-87,c,Transit,2,191.23180000,0.676000,0.039000,89.588,0.02000,Mass,0.548,0.15200,0,1,0,0,19h51m40.05s,297.916877,+46d57m54.5s,46.965130,,14.600,Kepler-band,5600.00,1.10,1.82,2014-05-14
1720,Kepler-9,b,Transit,3,19.24000000,0.140000,0.150000,,0.25200,Mass,0.842,0.52400,1,1,0,0,19h02m17.76s,285.573981,+38d24m03.2s,38.400892,650.00,13.803,Kepler-band,5777.00,1.07,1.02,2014-05-14
1721,Kepler-9,c,Transit,3,38.91000000,0.225000,0.130000,,0.17100,Mass,0.823,0.38300,1,1,0,0,19h02m17.76s,285.573981,+38d24m03.2s,38.400892,650.00,13.803,Kepler-band,5777.00,1.07,1.02,2014-05-14
1722,Kepler-9,d,Transit,3,1.59285100,0.027300,,,,,0.146,,0,1,0,0,19h02m17.76s,285.573981,+38d24m03.2s,38.400892,650.00,13.803,Kepler-band,5777.00,1.07,1.02,2014-05-14
1723,Kepler-91,b,Transit,1,6.24658000,0.073100,,69.680,0.81000,Mass,1.367,0.40000,0,1,0,0,19h02m41.49s,285.672872,+44d07m00.2s,44.116734,1030.00,12.495,Kepler-band,4550.00,1.31,6.30,2015-10-15
1724,Kepler-92,b,Transit,3,13.74900000,,,,0.20200,Mass,0.313,,0,1,0,0,19h16m20.65s,289.086058,+41d33m46.6s,41.562941,,11.565,Kepler-band,5883.00,1.21,1.70,2014-05-14
1725,Kepler-92,c,Transit,3,26.72300000,,,,0.01900,Mass,0.232,,0,1,0,0,19h16m20.65s,289.086058,+41d33m46.6s,41.562941,,11.565,Kepler-band,5883.00,1.21,1.70,2014-05-14
1726,Kepler-92,d,Transit,3,49.35680000,,0.070000,,,,0.184,,0,1,0,0,19h16m20.65s,289.086058,+41d33m46.6s,41.562941,,11.565,Kepler-band,5883.00,1.21,1.70,2015-05-21
1727,Kepler-93,b,Transit,2,4.72673978,0.053000,0.000000,89.183,0.01265,Mass,0.132,6.88000,0,1,0,0,19h25m40.39s,291.418281,+38d40m20.5s,38.672354,,9.931,Kepler-band,5669.00,0.91,0.92,2015-04-16
1728,Kepler-93,c,Radial Velocity,2,1460.00000000,,,,3.00000,Mass,,,0,1,0,0,19h25m40.39s,291.418281,+38d40m20.5s,38.672354,,9.931,Kepler-band,5669.00,0.91,0.92,2014-05-14
1729,Kepler-94,b,Transit,2,2.50806000,,,,0.03400,Mass,0.313,1.45000,0,1,0,0,18h44m46.74s,281.194747,+47d29m49.7s,47.497148,,12.895,Kepler-band,4781.00,0.81,0.76,2014-05-14
1730,Kepler-94,c,Radial Velocity,2,820.30000000,,,,9.83600,Mass,,,0,1,0,0,18h44m46.74s,281.194747,+47d29m49.7s,47.497148,,12.895,Kepler-band,4781.00,0.81,0.76,2014-05-14
1731,Kepler-95,b,Transit,1,11.52310000,,,,0.04100,Mass,0.305,1.71000,0,1,0,0,18h57m55.79s,284.482459,+44d23m52.9s,44.398037,,12.346,Kepler-band,5699.00,1.08,1.41,2014-05-14
1732,Kepler-96,b,Transit,1,16.23850000,,,,0.02700,Mass,0.238,2.26000,0,1,0,0,19h48m16.71s,297.069643,+40d31m30.5s,40.525141,,10.297,Kepler-band,5690.00,1.00,1.02,2014-05-14
1733,Kepler-97,b,Transit,2,2.58664000,,,,0.01100,Mass,0.132,5.44000,0,1,0,0,19h09m18.39s,287.326624,+48d40m24.4s,48.673431,,12.872,Kepler-band,5779.00,0.94,0.98,2014-05-14
1734,Kepler-97,c,Radial Velocity,2,789.00000000,,,,1.08000,Mass,,,0,1,0,0,19h09m18.39s,287.326624,+48d40m24.4s,48.673431,,12.872,Kepler-band,5779.00,0.94,0.98,2014-05-14
1735,Kepler-98,b,Transit,1,1.54168000,,,,0.01100,Mass,0.178,2.18000,0,1,0,0,19h02m38.80s,285.661662,+37d57m52.2s,37.964506,,12.899,Kepler-band,5539.00,0.99,1.11,2014-05-14
1736,Kepler-99,b,Transit,1,4.60358000,,,,0.01900,Mass,0.132,10.90000,0,1,0,0,19h49m24.96s,297.354004,+41d18m00.2s,41.300049,,12.970,Kepler-band,4782.00,0.79,0.73,2014-05-14
1737,LkCa 15,b,Imaging,2,,14.700000,,50.000,,,,,0,0,0,0,04h39m17.80s,69.824148,+22d21m03.5s,22.350967,,,,,,,2015-12-03
1738,LkCa 15,c,Imaging,2,,18.600000,,50.000,,,,,0,0,0,0,04h39m17.80s,69.824148,+22d21m03.5s,22.350967,,,,,,,2015-12-03
1739,Lupus-TR-3,b,Transit,1,3.91405000,0.046400,0.000000,88.300,0.81000,Mass,0.890,1.40000,0,0,0,0,15h30m18.62s,232.577571,-42d58m47.7s,-42.979908,2000.00,,,5000.00,0.87,0.82,2014-05-14
1740,MOA 2007-BLG-192L,b,Microlensing,1,,0.620000,,,0.01000,Mass,,,0,0,0,0,18h08m03.80s,272.015825,-27d09m00.3s,-27.150075,1000.00,,,,0.06,,2014-10-29
1741,MOA 2007-BLG-400L,b,Microlensing,1,,0.720000,,,0.83000,Mass,,,0,0,0,0,18h09m41.98s,272.424917,-29d13m27.0s,-29.224153,5800.00,,,,0.30,,2014-10-29
1742,MOA 2008-BLG-310L,b,Microlensing,1,,1.250000,,,0.23000,Mass,,,0,0,0,0,17h54m14.53s,268.560542,-34d46m41.0s,-34.778053,6000.00,,,,0.67,,2014-10-29
1743,MOA 2008-BLG-379L,b,Microlensing,1,,3.300000,,,4.10000,Mass,,,0,0,0,0,17h58m49.44s,269.706000,-30d11m49.0s,-30.196931,3300.00,,,,0.56,,2014-10-29
1744,MOA 2009-BLG-266L,b,Microlensing,1,2774.00000000,3.200000,,,0.03300,Mass,,,0,0,0,0,17h48m01.95s,267.008125,-35d00m19.5s,-35.005411,3040.00,,,,0.56,,2014-10-29
1745,MOA 2009-BLG-319L,b,Microlensing,1,,2.400000,,,0.16000,Mass,,,0,0,0,0,18h06m58.13s,271.742208,-26d49m10.9s,-26.819692,6100.00,,,,0.38,,2014-10-29
1746,MOA 2009-BLG-387L,b,Microlensing,1,1982.00000000,1.820000,,52.000,2.56000,Mass,,,0,0,0,0,17h53m50.79s,268.461625,-33d59m25.2s,-33.990333,5690.00,,,,0.19,,2015-06-04
1747,MOA 2010-BLG-073L,b,Microlensing,1,,1.210000,,,11.00000,Mass,,,0,0,0,0,18h10m11.34s,272.547258,-26d31m22.6s,-26.522932,2800.00,,,,0.16,,2014-05-14
1748,MOA 2010-BLG-328L,b,Microlensing,1,,0.920000,,,0.02895,Mass,,,0,0,0,0,17h57m59.12s,269.496333,-30d42m54.6s,-30.715175,810.00,,,,0.11,,2015-06-04
1749,MOA 2010-BLG-477L,b,Microlensing,1,,2.000000,,,1.50000,Mass,,,0,0,0,0,18h06m07.44s,271.531006,-31d27m16.1s,-31.454477,2300.00,,,5950.00,0.67,,2014-10-29
1750,MOA 2011-BLG-028L,b,Microlensing,1,,4.140000,,,0.09439,Mass,,,0,0,0,0,18h03m24.96s,270.854000,-29d12m48.3s,-29.213417,7380.00,,,,0.75,,2016-03-24
1751,MOA 2011-BLG-262L,b,Microlensing,1,,0.840000,,,0.05663,Mass,,,0,0,0,0,18h00m23.48s,270.097833,-31d14m42.9s,-31.245258,7000.00,,,,0.12,,2015-06-04
1752,MOA 2011-BLG-293L,b,Microlensing,1,,1.100000,,,4.80000,Mass,,,0,0,0,0,17h55m39.35s,268.913958,-28d28m36.6s,-28.476847,7720.00,,,,0.86,,2014-05-14
1753,MOA 2011-BLG-322L,b,Microlensing,1,,4.300000,,,11.60000,Mass,,,0,0,0,0,18h04m53.60s,271.223333,-27d13m15.4s,-27.220944,7560.00,,,,0.39,,2014-05-14
1754,MOA-bin-1L,b,Microlensing,1,,8.300000,,,3.70000,Mass,,,0,0,0,0,17h27m10.20s,261.792500,-29d47m38.3s,-29.793972,5100.00,,,,0.75,,2014-05-14
1755,NGC 2682 Sand 364,b,Radial Velocity,1,121.71000000,,0.350000,,1.54000,Msini,,,0,0,0,0,08h49m56.82s,132.486760,+11d41m32.9s,11.692484,,9.800,V (Johnson),4284.00,1.35,21.80,2014-05-14
1756,NGC 2682 YBP 1194,b,Radial Velocity,1,6.95800000,,0.240000,,0.34000,Msini,,,0,0,0,0,08h51m00.81s,132.753364,+11d48m52.8s,11.814655,,14.600,V (Johnson),5780.00,1.01,0.99,2014-05-14
1757,NGC 2682 YBP 1514,b,Radial Velocity,1,5.11800000,,0.390000,,0.40000,Msini,,,0,0,0,0,08h51m00.77s,132.753193,+11d53m11.5s,11.886530,,14.770,V (Johnson),5725.00,0.96,0.89,2014-05-14
1758,NGC 4349 127,b,Radial Velocity,1,677.80000000,2.380000,0.190000,,19.80000,Msini,,,0,0,0,0,12h24m35.47s,186.147811,-61d49m12.0s,-61.820004,2200.00,10.880,V (Johnson),,3.90,,2015-05-14
1759,NN Ser,c,Eclipse Timing Variations,2,5573.55000000,5.350000,0.080000,,7.33000,Mass,,,0,0,0,0,15h52m56.13s,238.233879,+12d54m44.7s,12.912411,500.00,,,57000.00,0.54,,2014-05-14
1760,NN Ser,d,Eclipse Timing Variations,2,2883.50000000,3.430000,0.190000,,2.30000,Mass,,,0,0,0,0,15h52m56.13s,238.233879,+12d54m44.7s,12.912411,500.00,,,57000.00,0.54,,2014-05-14
1761,NY Vir,b,Eclipse Timing Variations,1,2985.70000000,,0.440000,,2.78000,Msini,,,0,0,0,0,13h38m48.15s,204.700622,-02d01m49.1s,-2.030315,,,,,,,2014-09-25
1762,OGLE 2003-BLG-235L,b,Microlensing,1,,4.300000,,,2.60000,Mass,,,0,0,0,0,18h05m16.35s,271.318125,-28d53m42.0s,-28.895000,5800.00,,,,0.63,,2016-02-25
1763,OGLE 2005-BLG-169L,b,Microlensing,1,,3.500000,,,0.04436,Mass,,,0,0,0,2,18h06m05.32s,271.522167,-30d43m57.5s,-30.732639,4100.00,,,,0.69,,2015-11-19
1764,OGLE 2005-BLG-390L,b,Microlensing,1,3285.00000000,2.600000,,,0.01700,Mass,,,0,0,0,0,17h54m19.19s,268.579958,-30d22m38.3s,-30.377306,6600.00,,,,0.22,,2014-10-29
1765,OGLE 2005-BLG-71L,b,Microlensing,1,,3.600000,,,3.80000,Mass,,,0,0,0,0,17h50m09.77s,267.540708,-34d40m23.5s,-34.673194,3200.00,,,,0.46,,2014-10-29
1766,OGLE 2006-BLG-109L,b,Microlensing,2,1788.50000000,2.300000,,,0.73000,Mass,,,0,0,0,0,17h52m34.51s,268.143792,-30d05m16.0s,-30.087778,1510.00,,,,0.51,,2014-11-05
1767,OGLE 2006-BLG-109L,c,Microlensing,2,4927.50000000,4.500000,0.150000,64.000,0.27000,Mass,,,0,0,0,0,17h52m34.51s,268.143792,-30d05m16.0s,-30.087778,1510.00,,,,0.51,,2014-11-05
1768,OGLE 2007-BLG-368L,b,Microlensing,1,,3.300000,,,0.06000,Mass,,,0,0,0,0,17h56m25.96s,269.108167,-32d14m14.7s,-32.237417,5900.00,17.710,V (Johnson),,0.64,,2014-11-05
1769,OGLE 2008-BLG-355L,b,Microlensing,1,,1.700000,,,4.60000,Mass,,,0,0,0,0,17h59m08.81s,269.786708,-30d45m34.1s,-30.759472,6800.00,,,,0.37,,2014-06-11
1770,OGLE 2008-BLG-92L,b,Microlensing,1,,18.000000,,,0.18000,Mass,,,0,0,0,0,17h47m29.42s,266.872583,-34d43m35.6s,-34.726556,8100.00,,,,0.71,,2014-10-29
1771,OGLE 2011-BLG-251L,b,Microlensing,1,,2.720000,,,0.53000,Mass,,,0,0,0,0,17h38m14.18s,264.559083,-27d08m10.1s,-27.136139,2570.00,,,,0.26,,2014-05-14
1772,OGLE 2011-BLG-265L,b,Microlensing,1,,1.890000,,,0.88000,Mass,,,0,0,0,0,17h57m47.72s,269.448833,-27d23m40.3s,-27.394528,4380.00,,,,0.21,,2015-03-05
1773,OGLE 2012-BLG-0563L,b,Microlensing,1,,0.900000,,,0.39000,Mass,,,0,0,0,0,18h05m57.72s,271.490500,-27d42m43.2s,-27.712000,1300.00,,,,0.34,,2015-08-13
1774,OGLE 2012-BLG-26L,b,Microlensing,2,,3.820000,,,0.11000,Mass,,,0,0,0,0,17h34m18.70s,263.577917,-27d08m33.9s,-27.142750,4080.00,,,,0.82,,2014-05-14
1775,OGLE 2012-BLG-26L,c,Microlensing,2,,4.630000,,,0.68000,Mass,,,0,0,0,0,17h34m18.70s,263.577917,-27d08m33.9s,-27.142750,4080.00,,,,0.82,,2014-05-14
1776,OGLE 2012-BLG-358L,b,Microlensing,1,,0.870000,,,1.85000,Mass,,,0,0,0,0,17h42m46.77s,265.694875,-24d15m39.6s,-24.261000,1760.00,,,,0.02,,2014-05-14
1777,OGLE 2012-BLG-406L,b,Microlensing,1,,3.450000,,,2.73000,Mass,,,0,0,0,0,17h53m18.17s,268.325708,-30d28m16.2s,-30.471167,4970.00,,,,0.44,,2014-05-14
1778,OGLE 2013-BLG-0723L B,b,Microlensing,1,,0.340000,,,0.00217,Mass,,,0,0,0,0,17h34m40.51s,263.668792,-27d26m53.2s,-27.448111,490.00,,,,0.03,,2015-10-22
1779,OGLE 2013-BLG-102L,b,Microlensing,1,,0.800000,,,12.56900,Mass,,,0,0,0,0,17h52m07.08s,268.029500,-31d41m26.1s,-31.690583,3040.00,,,,0.10,,2015-01-29
1780,OGLE 2013-BLG-341L B,b,Microlensing,1,,0.883000,,,0.00730,Mass,,,0,0,0,0,17h52m07.49s,268.031208,-29d50m46.0s,-29.846111,1161.00,,,,0.15,,2014-07-09
1781,OGLE 2014-BLG-124L,b,Microlensing,1,,3.110000,,,0.51000,Mass,,,0,0,0,0,18h02m29.21s,270.621708,-28d23m46.5s,-28.396250,4100.00,,,,0.71,,2015-02-12
1782,OGLE 2015-BLG-0966L,b,Microlensing,1,,2.100000,,,0.06607,Mass,,,0,0,0,0,17h55m01.02s,268.754250,-29d02m49.6s,-29.047111,2500.00,,,,0.38,,2016-03-17
1783,OGLE-TR-056,b,Transit,1,1.21191890,0.023830,,77.600,1.39000,Mass,1.363,0.68000,0,0,0,1,17h56m35.51s,269.147958,-29d32m21.2s,-29.539222,,15.300,V (Johnson),6050.00,1.23,1.36,2014-05-14
1784,OGLE-TR-10,b,Transit,1,3.10127800,0.043400,,90.000,0.62000,Mass,1.250,0.40000,0,0,0,3,17h51m28.25s,267.867708,-29d52m34.9s,-29.876361,,14.930,V (Johnson),5950.00,1.14,1.17,2014-05-14
1785,OGLE-TR-111,b,Transit,1,4.01444630,0.047300,,88.300,,,1.019,,0,0,0,2,10h53m17.91s,163.324625,-61d24m20.3s,-61.405639,,15.550,V (Johnson),5040.00,0.85,0.83,2016-02-25
1786,OGLE-TR-113,b,Transit,1,1.43247520,0.022890,,87.800,1.26000,Mass,1.093,1.20000,0,0,0,1,10h52m24.40s,163.101667,-61d26m48.5s,-61.446806,600.00,14.420,V (Johnson),4790.00,0.78,0.77,2014-05-14
1787,OGLE-TR-132,b,Transit,1,1.68986800,0.030350,,83.400,1.18000,Mass,1.200,0.85000,0,0,0,1,10h50m34.72s,162.644667,-61d57m25.9s,-61.957194,2500.00,15.720,V (Johnson),6210.00,1.30,1.32,2014-10-29
1788,OGLE-TR-182,b,Transit,1,3.97910000,0.051000,0.000000,85.700,1.01000,Mass,1.130,,0,0,0,0,11h09m18.71s,167.327963,-61d05m42.9s,-61.095257,,,,5924.00,1.14,1.14,2014-05-14
1789,OGLE-TR-211,b,Transit,1,3.67724000,0.051000,0.000000,87.200,1.03000,Mass,1.360,,0,0,0,0,10h40m14.39s,160.059951,-62d27m20.2s,-62.455601,,,,6325.00,1.33,1.64,2014-05-14
1790,OGLE2-TR-L9,b,Transit,1,2.48553350,0.030800,,79.800,4.50000,Mass,1.610,,0,0,0,0,11h07m55.18s,166.979921,-61d08m46.5s,-61.146263,,,,6933.00,1.52,1.53,2014-05-14
